SimulationID,NodeID,NodeType,EnergyConsumed
2120,40,Benevolent Server,95,090000
2120,41,Malicious Server,160,500000
2120,42,Malicious Server,0,000000
2120,43,Malicious Server,474,440000
2120,44,Malicious Server,686,830000
2120,45,Malicious Server,146,840000
2120,46,Client,10264,350000
2120,47,Client,4239,880000
2120,48,Benevolent Server,142,580000
2120,49,Client,7303,720000
2120,50,Malicious Server,302,210000
2121,1,Malicious Server,135,850000
2121,2,Malicious Server,232,330000
2121,3,Malicious Server,744,360000
2121,4,Client,7327,540000
2121,5,Client,8838,150000
2121,6,Malicious Server,2659,000000
2121,7,Malicious Server,645,340000
2121,8,Malicious Server,971,700000
2121,9,Malicious Server,169,670000
2121,10,Malicious Server,3948,650000
2121,11,Malicious Server,469,400000
2121,12,Benevolent Server,871,550000
2121,13,Malicious Server,3813,010000
2121,14,Malicious Server,249,480000
2121,15,Malicious Server,798,090000
2121,16,Client,9591,030000
2121,17,Client,7647,210000
2121,18,Malicious Server,617,740000
2121,19,Malicious Server,242,580000
2121,20,Benevolent Server,446,610000
2121,21,Benevolent Server,220,750000
2121,22,Malicious Server,250,100000
2121,23,Malicious Server,612,900000
2121,24,Malicious Server,665,710000
2121,25,Client,5529,050000
2121,26,Malicious Server,789,360000
2121,27,Benevolent Server,578,680000
2121,28,Malicious Server,475,160000
2121,29,Relay/Other,488,800000
2121,30,Malicious Server,4991,640000
2121,31,Malicious Server,822,100000
2121,32,Benevolent Server,902,310000
2121,33,Malicious Server,589,580000
2121,34,Benevolent Server,392,040000
2121,35,Malicious Server,502,370000
2121,36,Relay/Other,5034,930000
2121,37,Malicious Server,0,150000
2121,38,Relay/Other,242,610000
2121,39,Malicious Server,1586,820000
2121,40,Benevolent Server,362,470000
2121,41,Client,4581,710000
2121,42,Client,4351,600000
2121,43,Benevolent Server,496,650000
2121,44,Malicious Server,276,210000
2121,45,Client,6717,650000
2121,46,Malicious Server,686,600000
2121,47,Malicious Server,5268,420000
2121,48,Benevolent Server,0,150000
2121,49,Benevolent Server,463,960000
2121,50,Malicious Server,508,500000
2122,1,Malicious Server,41,420000
2122,2,Benevolent Server,0,520000
2122,3,Malicious Server,60,660000
2122,4,Malicious Server,231,040000
2122,5,Relay/Other,1386,910000
2122,6,Malicious Server,110,210000
2122,7,Client,14,820000
2122,8,Malicious Server,14,690000
2122,9,Benevolent Server,61,260000
2122,10,Malicious Server,25,970000
2122,11,Malicious Server,97,020000
2122,12,Relay/Other,6895,840000
2122,13,Benevolent Server,186,410000
2122,14,Client,4623,700000
2122,15,Benevolent Server,273,220000
2122,16,Benevolent Server,66,510000
2122,17,Malicious Server,41,880000
2122,18,Malicious Server,203,400000
2122,19,Malicious Server,203,430000
2122,20,Relay/Other,303,810000
2122,21,Malicious Server,18,880000
2122,22,Malicious Server,69,720000
2122,23,Malicious Server,729,580000
2122,24,Malicious Server,78,560000
2122,25,Relay/Other,797,290000
2122,26,Malicious Server,64,720000
2122,27,Malicious Server,342,800000
2122,28,Malicious Server,228,000000
2122,29,Malicious Server,219,490000
2122,30,Client,3474,300000
2122,31,Malicious Server,3,960000
2122,32,Benevolent Server,80,040000
2122,33,Malicious Server,29,500000
2122,34,Malicious Server,0,520000
2122,35,Malicious Server,257,800000
2122,36,Benevolent Server,101,960000
2122,37,Relay/Other,1097,370000
2122,38,Malicious Server,402,770000
2122,39,Client,7635,600000
2122,40,Benevolent Server,102,670000
2122,41,Client,10418,600000
2122,42,Malicious Server,81,840000
2122,43,Benevolent Server,86,980000
2122,44,Malicious Server,193,720000
2122,45,Client,3876,130000
2122,46,Benevolent Server,177,470000
2122,47,Malicious Server,75,000000
2122,48,Malicious Server,1484,490000
2122,49,Client,8900,510000
2122,50,Malicious Server,159,450000
2123,1,Malicious Server,23,160000
2123,2,Client,5823,630000
2123,3,Malicious Server,335,820000
2123,4,Malicious Server,54,490000
2123,5,Benevolent Server,225,810000
2123,6,Benevolent Server,306,870000
2123,7,Malicious Server,10,890000
2123,8,Benevolent Server,193,730000
2123,9,Malicious Server,53,720000
2123,10,Benevolent Server,56,120000
2123,11,Malicious Server,6538,780000
2123,12,Malicious Server,5606,230000
2123,13,Benevolent Server,46,240000
2123,14,Malicious Server,51,050000
2123,15,Malicious Server,40,460000
2123,16,Client,5482,740000
2123,17,Malicious Server,213,860000
2123,18,Malicious Server,1,350000
2123,19,Malicious Server,525,980000
2123,20,Benevolent Server,109,820000
2123,21,Relay/Other,398,820000
2123,22,Relay/Other,337,560000
2123,23,Malicious Server,404,600000
2123,24,Malicious Server,375,700000
2123,25,Client,7427,070000
2123,26,Relay/Other,92,480000
2123,27,Relay/Other,3335,640000
2123,28,Malicious Server,0,300000
2123,29,Benevolent Server,369,920000
2123,30,Malicious Server,106,660000
2123,31,Malicious Server,557,830000
2123,32,Malicious Server,159,590000
2123,33,Malicious Server,1,350000
2123,34,Client,1629,010000
2123,35,Malicious Server,391,550000
2123,36,Malicious Server,239,880000
2123,37,Malicious Server,286,760000
2123,38,Malicious Server,5728,840000
2123,39,Malicious Server,300,560000
2123,40,Malicious Server,132,940000
2123,41,Benevolent Server,442,070000
2123,42,Malicious Server,294,780000
2123,43,Client,4834,240000
2123,44,Malicious Server,283,220000
2123,45,Relay/Other,0,300000
2123,46,Benevolent Server,240,460000
2123,47,Malicious Server,399,130000
2123,48,Client,4250,020000
2123,49,Malicious Server,284,930000
2123,50,Malicious Server,75,140000
2124,1,Malicious Server,89,600000
2124,2,Malicious Server,2009,780000
2124,3,Client,7267,880000
2124,4,Benevolent Server,512,190000
2124,5,Malicious Server,1065,080000
2124,6,Benevolent Server,322,560000
2124,7,Client,8308,900000
2124,8,Benevolent Server,439,540000
2124,9,Malicious Server,89,600000
2124,10,Benevolent Server,351,840000
2124,11,Relay/Other,951,920000
2124,12,Malicious Server,4658,960000
2124,13,Malicious Server,5840,070000
2124,14,Malicious Server,466,340000
2124,15,Malicious Server,942,790000
2124,16,Malicious Server,143,360000
2124,17,Relay/Other,322,720000
2124,18,Benevolent Server,517,220000
2124,19,Malicious Server,369,050000
2124,20,Malicious Server,421,120000
2124,21,Client,4840,680000
2124,22,Malicious Server,3330,200000
2124,23,Malicious Server,460,970000
2124,24,Benevolent Server,437,140000
2124,25,Malicious Server,2152,560000
2124,26,Benevolent Server,394,240000
2124,27,Malicious Server,7081,170000
2124,28,Client,7821,940000
2124,29,Malicious Server,718,150000
2124,30,Benevolent Server,278,080000
2124,31,Malicious Server,10148,700000
2124,32,Malicious Server,505,310000
2124,33,Benevolent Server,258,740000
2124,34,Malicious Server,188,160000
2124,35,Client,6926,410000
2124,36,Malicious Server,5251,070000
2124,37,Client,2744,550000
2124,38,Malicious Server,8005,010000
2124,39,Malicious Server,613,850000
2124,40,Malicious Server,746,650000
2124,41,Malicious Server,6343,590000
2124,42,Malicious Server,125,440000
2124,43,Malicious Server,2822,950000
2124,44,Malicious Server,179,200000
2124,45,Client,7674,860000
2124,46,Malicious Server,9232,010000
2124,47,Malicious Server,634,690000
2124,48,Benevolent Server,704,440000
2124,49,Relay/Other,8994,420000
2124,50,Client,6239,180000
2125,1,Malicious Server,43,400000
2125,2,Malicious Server,2,100000
2125,3,Malicious Server,44,640000
2125,4,Malicious Server,55,800000
2125,5,Malicious Server,63,180000
2125,6,Benevolent Server,90,200000
2125,7,Benevolent Server,44,710000
2125,8,Benevolent Server,65,360000
2125,9,Client,4475,100000
2125,10,Benevolent Server,49,600000
2125,11,Malicious Server,128,790000
2125,12,Client,7072,160000
2125,13,Malicious Server,60,990000
2125,14,Client,3875,700000
2125,15,Malicious Server,39,600000
2125,16,Malicious Server,90,000000
2125,17,Client,2395,040000
2125,18,Benevolent Server,200,140000
2125,19,Client,2675,160000
2125,20,Benevolent Server,219,030000
2125,21,Benevolent Server,3,640000
2125,22,Benevolent Server,114,000000
2125,23,Malicious Server,47,040000
2125,24,Benevolent Server,79,440000
2125,25,Benevolent Server,196,410000
2125,26,Malicious Server,248,500000
2125,27,Malicious Server,111,780000
2125,28,Benevolent Server,364,440000
2125,29,Malicious Server,134,930000
2125,30,Benevolent Server,8,610000
2125,31,Malicious Server,92,880000
2125,32,Benevolent Server,1,680000
2125,33,Malicious Server,3817,380000
2125,34,Malicious Server,0,000000
2125,35,Malicious Server,35,840000
2125,36,Client,2392,080000
2125,37,Malicious Server,133,100000
2125,38,Benevolent Server,75,020000
2125,39,Malicious Server,204,700000
2125,40,Relay/Other,40,320000
2125,41,Malicious Server,0,000000
2125,42,Malicious Server,183,690000
2125,43,Benevolent Server,44,800000
2125,44,Benevolent Server,145,220000
2125,45,Malicious Server,111,690000
2125,46,Client,18694,630000
2125,47,Malicious Server,15,990000
2125,48,Malicious Server,143,040000
2125,49,Benevolent Server,136,180000
2125,50,Malicious Server,133,100000
2126,1,Malicious Server,40,500000
2126,2,Client,9372,640000
2126,3,Malicious Server,326,380000
2126,4,Malicious Server,1485,030000
2126,5,Benevolent Server,527,590000
2126,6,Client,43,600000
2126,7,Benevolent Server,162,500000
2126,8,Malicious Server,875,760000
2126,9,Client,4071,590000
2126,10,Malicious Server,289,520000
2126,11,Benevolent Server,142,180000
2126,12,Malicious Server,105,470000
2126,13,Relay/Other,1157,720000
2126,14,Malicious Server,2,080000
2126,15,Malicious Server,507,480000
2126,16,Relay/Other,7,770000
2126,17,Malicious Server,544,490000
2126,18,Client,2819,720000
2126,19,Malicious Server,36,720000
2126,20,Benevolent Server,49,320000
2126,21,Malicious Server,6,720000
2126,22,Malicious Server,362,900000
2126,23,Client,4052,900000
2126,24,Malicious Server,310,720000
2126,25,Benevolent Server,10,080000
2126,26,Benevolent Server,32,850000
2126,27,Malicious Server,302,320000
2126,28,Malicious Server,399,320000
2126,29,Client,3978,300000
2126,30,Malicious Server,128,490000
2126,31,Malicious Server,285,300000
2126,32,Malicious Server,4,620000
2126,33,Malicious Server,1,200000
2126,34,Malicious Server,2,080000
2126,35,Benevolent Server,397,860000
2126,36,Benevolent Server,351,140000
2126,37,Client,11500,750000
2126,38,Malicious Server,5259,230000
2126,39,Malicious Server,5636,910000
2126,40,Client,7330,660000
2126,41,Client,34,880000
2126,42,Malicious Server,3,230000
2126,43,Malicious Server,2,600000
2126,44,Malicious Server,305,420000
2126,45,Malicious Server,4,420000
2126,46,Malicious Server,136,530000
2126,47,Malicious Server,69,440000
2126,48,Malicious Server,211,670000
2126,49,Malicious Server,47,740000
2126,50,Malicious Server,2,890000
2127,1,Benevolent Server,235,560000
2127,2,Client,6137,380000
2127,3,Benevolent Server,254,710000
2127,4,Malicious Server,7993,200000
2127,5,Malicious Server,3888,740000
2127,6,Relay/Other,30,400000
2127,7,Malicious Server,33,440000
2127,8,Malicious Server,5546,610000
2127,9,Malicious Server,0,000000
2127,10,Benevolent Server,0,000000
2127,11,Malicious Server,30,400000
2127,12,Malicious Server,32,100000
2127,13,Malicious Server,140,120000
2127,14,Malicious Server,36,600000
2127,15,Malicious Server,95,210000
2127,16,Malicious Server,85,880000
2127,17,Malicious Server,192,240000
2127,18,Client,3310,710000
2127,19,Malicious Server,3937,100000
2127,20,Malicious Server,72,620000
2127,21,Malicious Server,126,820000
2127,22,Malicious Server,34,960000
2127,23,Malicious Server,57,000000
2127,24,Benevolent Server,48,640000
2127,25,Malicious Server,69,860000
2127,26,Malicious Server,155,470000
2127,27,Benevolent Server,16,720000
2127,28,Malicious Server,126,560000
2127,29,Client,0,000000
2127,30,Malicious Server,34,960000
2127,31,Client,3911,050000
2127,32,Client,7922,960000
2127,33,Malicious Server,74,960000
2127,34,Benevolent Server,148,080000
2127,35,Malicious Server,1200,500000
2127,36,Malicious Server,101,580000
2127,37,Benevolent Server,67,310000
2127,38,Malicious Server,106,400000
2127,39,Client,21873,650000
2127,40,Malicious Server,13446,640000
2127,41,Client,0,000000
2127,42,Malicious Server,25,840000
2127,43,Malicious Server,50,160000
2127,44,Benevolent Server,192,370000
2127,45,Relay/Other,54,240000
2127,46,Malicious Server,47,120000
2127,47,Relay/Other,4977,240000
2127,48,Malicious Server,7001,080000
2127,49,Malicious Server,42,550000
2127,50,Malicious Server,131,080000
2128,1,Malicious Server,739,870000
2128,2,Malicious Server,8,640000
2128,3,Benevolent Server,634,450000
2128,4,Malicious Server,313,920000
2128,5,Malicious Server,8,400000
2128,6,Benevolent Server,1,260000
2128,7,Benevolent Server,538,410000
2128,8,Malicious Server,8,880000
2128,9,Client,6599,030000
2128,10,Benevolent Server,573,030000
2128,11,Benevolent Server,412,080000
2128,12,Malicious Server,6325,020000
2128,13,Benevolent Server,135,340000
2128,14,Benevolent Server,69,760000
2128,15,Benevolent Server,420,980000
2128,16,Malicious Server,1612,230000
2128,17,Relay/Other,14630,950000
2128,18,Malicious Server,465,510000
2128,19,Malicious Server,577,760000
2128,20,Benevolent Server,550,550000
2128,21,Benevolent Server,5,060000
2128,22,Malicious Server,3,450000
2128,23,Malicious Server,361,350000
2128,24,Malicious Server,4382,300000
2128,25,Malicious Server,2,080000
2128,26,Benevolent Server,438,120000
2128,27,Malicious Server,476,760000
2128,28,Benevolent Server,1,700000
2128,29,Malicious Server,0,000000
2128,30,Malicious Server,3819,760000
2128,31,Malicious Server,5256,610000
2128,32,Malicious Server,1,870000
2128,33,Client,10438,330000
2128,34,Benevolent Server,9,430000
2128,35,Relay/Other,5559,080000
2128,36,Malicious Server,383,500000
2128,37,Client,1807,830000
2128,38,Malicious Server,218,760000
2128,39,Client,3958,240000
2128,40,Client,8673,770000
2128,41,Benevolent Server,2,080000
2128,42,Malicious Server,865,790000
2128,43,Malicious Server,530,480000
2128,44,Malicious Server,1638,830000
2128,45,Malicious Server,3473,730000
2128,46,Benevolent Server,229,490000
2128,47,Client,5523,860000
2128,48,Client,12383,850000
2128,49,Malicious Server,333,850000
2128,50,Client,8881,410000
2129,1,Relay/Other,0,550000
2129,2,Benevolent Server,300,220000
2129,3,Malicious Server,8,250000
2129,4,Malicious Server,13,530000
2129,5,Benevolent Server,4,800000
2129,6,Benevolent Server,175,100000
2129,7,Benevolent Server,8,580000
2129,8,Malicious Server,19,470000
2129,9,Benevolent Server,66,250000
2129,10,Malicious Server,12,210000
2129,11,Malicious Server,14,190000
2129,12,Malicious Server,4484,780000
2129,13,Malicious Server,1,170000
2129,14,Malicious Server,1,560000
2129,15,Relay/Other,882,160000
2129,16,Malicious Server,4,950000
2129,17,Malicious Server,25,520000
2129,18,Malicious Server,5093,870000
2129,19,Malicious Server,60,000000
2129,20,Malicious Server,6403,630000
2129,21,Malicious Server,38,150000
2129,22,Benevolent Server,5,280000
2129,23,Malicious Server,3,520000
2129,24,Malicious Server,6433,490000
2129,25,Malicious Server,8477,060000
2129,26,Malicious Server,55,370000
2129,27,Client,5226,300000
2129,28,Benevolent Server,11,550000
2129,29,Benevolent Server,103,510000
2129,30,Malicious Server,837,850000
2129,31,Malicious Server,6,720000
2129,32,Malicious Server,5,610000
2129,33,Malicious Server,12,210000
2129,34,Benevolent Server,4,350000
2129,35,Client,2981,300000
2129,36,Benevolent Server,0,500000
2129,37,Malicious Server,11,520000
2129,38,Benevolent Server,60,980000
2129,39,Malicious Server,18,880000
2129,40,Malicious Server,8,960000
2129,41,Relay/Other,6,150000
2129,42,Client,3193,200000
2129,43,Malicious Server,57,750000
2129,44,Malicious Server,84,640000
2129,45,Benevolent Server,60,760000
2129,46,Malicious Server,992,420000
2129,47,Benevolent Server,64,480000
2129,48,Benevolent Server,0,840000
2129,49,Benevolent Server,120,440000
2129,50,Malicious Server,50,840000
2130,1,Malicious Server,25,200000
2130,2,Malicious Server,67,200000
2130,3,Benevolent Server,383,510000
2130,4,Malicious Server,264,140000
2130,5,Benevolent Server,218,010000
2130,6,Malicious Server,295,280000
2130,7,Malicious Server,237,930000
2130,8,Malicious Server,91,200000
2130,9,Client,25,200000
2130,10,Malicious Server,15,600000
2130,11,Client,4888,180000
2130,12,Malicious Server,100,800000
2130,13,Malicious Server,48,000000
2130,14,Benevolent Server,299,620000
2130,15,Benevolent Server,136,750000
2130,16,Malicious Server,2418,750000
2130,17,Benevolent Server,268,140000
2130,18,Malicious Server,22,800000
2130,19,Malicious Server,33,600000
2130,20,Benevolent Server,330,400000
2130,21,Malicious Server,67,200000
2130,22,Malicious Server,336,840000
2130,23,Malicious Server,105,600000
2130,24,Malicious Server,76,960000
2130,25,Malicious Server,24,000000
2130,26,Benevolent Server,230,700000
2130,27,Malicious Server,955,510000
2130,28,Client,2733,570000
